album_id,wikipedia_album_name,spotify_album_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,0xtwFBpFqRsEXg7wGnB6r1,Girl in the Grass,0.588,0.0945,9,-20.355,0,0.0419,0.274,0.0055,0.111,0.244,79.956,147006,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,3ZxxehhlN1DqEk7LEDjXh2,Blue's Babys Corner,0.419,0.259,5,-20.633,1,0.0442,0.823,0.0601,0.0937,0.226,159.985,159833,3
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,5NFcFZmTsQnDcv30XPxpfS,Nappy Baby,0.52,0.167,11,-18.923,1,0.0681,0.277,0.0268,0.112,0.232,159.899,199287,3
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,0cRqypE7VxUTqimdcNek9S,Done Done U Dirty,0.556,0.169,6,-18.3,1,0.366,0.352,0.0895,0.243,0.365,161.267,156122,3
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,7A6GejsU9rAdxhkYhJydk4,Witty,0.591,0.108,11,-17.594,0,0.126,0.302,0.00125,0.121,0.221,159.699,208980,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,3N4qsMbs0s7WRbKaFMQBNv,Met This Hottie,0.816,0.27,8,-17.242,1,0.306,0.555,0.154,0.136,0.409,79.952,176948,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,2PnuHIUWvN30T51rYg9RsA,10th St,0.576,0.0931,5,-24.945,1,0.303,0.094,0.188,0.112,0.349,87.505,143403,3
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,3fjSchIu3hlIXOnzFdEDR0,Window Sill,0.529,0.199,0,-20.012,1,0.103,0.426,0.00916,0.109,0.235,159.58,148195,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,2X0IRfgmOfR0jdlI06VeCb,Freeway,0.466,0.156,0,-23.171,1,0.237,0.0249,0.0883,0.111,0.181,86.136,148375,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,7JvSQ0WYZx93DfUNeYaXWH,Babys in Two Piece,0.503,0.373,0,-18.665,1,0.0808,0.338,0.383,0.112,0.418,79.909,108705,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,46yMmJ3hCM5pHER9AvP4Ol,Love and Harmony,0.396,0.333,8,-21.45,0,0.271,0.0162,0.0181,0.124,0.587,116.648,110291,3
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,6ZjLl96xTqeBt9anbXvzgc,Cheeze That Pleasez,0.601,0.177,11,-20.68,0,0.119,0.182,0.489,0.112,0.0844,159.911,172120,5
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,4dCn6wmakNjzZR4Ggy16ZN,Super Yummy Flavor,0.664,0.263,0,-20.092,1,0.0579,0.411,0.00279,0.106,0.269,80.011,162211,3
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,52m9BZOxnI7iwWHuJBakwf,Rainy City,0.465,0.0984,1,-20.009,0,0.149,0.31,0.0058,0.0903,0.193,158.834,182497,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,1Tat5XhzsJEUH5p7tHsnPN,Always Up 4 Ya,0.547,0.221,9,-21.303,0,0.175,0.543,0.063,0.077,0.289,114.163,219825,4
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,4NQsb6fgjQadZ3mfVFB7JD,U Know U Wanna,0.572,0.231,5,-20.702,0,0.427,0.751,0.000774,0.103,0.474,79.917,170066,5
0BA1vwKKtEdPwzxUoKOdbL,About Face,The Songs the Piano Lied About,4za9Z9mmiaYivZywV4qL1c,Occur to Us,0.536,0.26,1,-21.844,1,0.225,0.237,0.0402,0.083,0.418,81.064,154825,3
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",6TilhKlZav0auMAn4pqGfO,Rhythm of My Love - Cosmic Funk Remix,0.82,0.589,7,-7.76,0,0.0443,0.00265,0.0681,0.0619,0.276,128.022,378996,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",6qKo8Hb3QTD5FguVOxUn5L,To My Beat - Jochen Pash & Norm Vibe Mix,0.798,0.809,6,-8.053,1,0.0882,0.00151,0.117,0.0506,0.65,124.997,500000,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",3dCRqqbuShczqkKCZuHS18,I Need This Rhythm - Angel Anx Tested Remix,0.8,0.814,11,-7.666,0,0.0745,0.000466,0.889,0.321,0.202,127.997,442500,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",0A4iIwF23enjBdsV2clmF2,Summer Lovin - Chris Moody Mix,0.46,0.794,7,-5.338,1,0.107,0.000386,0.0101,0.0858,0.555,128.017,440000,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",3HWbzymeEVr5jqh5FnK2Px,I'll House U - Vocal Mix,0.781,0.766,1,-5.683,1,0.0757,0.00111,0.521,0.0769,0.492,130.004,445147,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",62e9XFQ5c3LRk6s5781A10,Naked In the Rain 2009 - Original Mix,0.785,0.887,10,-5.553,0,0.0746,0.0785,0.00324,0.217,0.605,128.011,457500,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",4SsTGK3TpkZCkyu5TXXAXp,High Energy 2010 - Sunloverz Remix,0.716,0.714,1,-5.483,1,0.0995,0.0155,0.579,0.159,0.106,127.992,422300,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",4iDHTBE71W0CajLvhELX38,Wanna Be Happy - Thomas Gold Mix,0.831,0.815,11,-5.153,0,0.123,0.00465,0.00701,0.188,0.662,128.006,384070,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",0FzD8OI3a7JpdKx8yZsMUS,Get Up - Tune Brothers Remix,0.781,0.745,11,-3.466,1,0.0597,0.00225,0.889,0.679,0.337,127.984,397026,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",5IusK06ToKvKY3WtQ0of5q,Last Night In Miami (Conga) - Original Mix,0.844,0.752,11,-7.303,0,0.0642,0.00123,0.89,0.041,0.089,127.001,379000,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",2W2FFCOkYVi33NWTsVmQmy,Give Me a Reason - The Good Guys Remix,0.769,0.858,4,-4.688,0,0.111,0.00176,0.345,0.0148,0.467,127.986,408978,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",2gWUySp6sarXey8yn0RMfI,Keep On Knocking - The Good Guys Remix,0.862,0.77,11,-4.377,0,0.167,0.0478,0.00282,0.165,0.303,127.993,379219,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",7Gv7bxcOcBz0q142LfT23S,Dun So - Cristiano's Vocal Conecpt,0.821,0.904,8,-9.161,1,0.0592,0.000838,0.783,0.107,0.552,126.01,421332,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",0PHaK1W3O79ZXVPskMtwOB,Rapture - Tune Brothers Instrumental Remix,0.768,0.817,6,-9.381,1,0.0509,4.76e-06,0.856,0.701,0.421,128.979,528372,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",3eEY2BBf5UCbUODX0LYR2Z,Alright - Niklas Gustavsson Remix,0.719,0.615,9,-7.879,0,0.0437,0.0262,0.000854,0.292,0.298,128.0,440387,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",1xwEBanmPbqQTVXY0LCYAu,Need More - Original Mix,0.788,0.91,8,-4.657,0,0.0508,0.000271,0.799,0.0123,0.448,127.995,416020,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",2Boq0g9BT8UxfAqZoUaxKh,Saxong - Ricardo Espino Remix,0.806,0.77,7,-7.667,1,0.0595,0.00231,0.813,0.0583,0.175,125.007,417302,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",19kCzUADPvkjmJxKzppaSN,Flowers - Spinnin Elements Club Mix,0.925,0.613,11,-8.016,0,0.09,0.0197,0.148,0.376,0.593,127.005,404005,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",0nNWzgUmMLRDkNyFT01XMr,"Lost In Love - Joey Aka, Jozsef Keller & Pete-R Remix",0.76,0.76,0,-7.475,0,0.0803,0.00134,0.629,0.0791,0.377,127.99,423773,4
1x4IRKzkFa8pAmzIiyIlUq,About Face,"Faces of House (Vocal, Deep, Tech, Progressive, Electro – A Collection of What Housemusic Is All About)",1Au1jUEnFRpsfnglkwf8SU,Is Love You - Original Version,0.794,0.812,11,-4.712,0,0.0698,0.00328,0.886,0.0579,0.388,130.005,324923,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,3UKjnKZHjOwFaSntHSDPww,Man About Town,0.319,0.201,6,-11.76,1,0.0465,0.832,0,0.458,0.457,127.563,41764,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,0YInIkcf74UOhqbSihzTU7,Cosmic Love,0.735,0.598,6,-9.249,1,0.114,0.0351,1.92e-05,0.0639,0.946,80.894,193846,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,3l38T0JiMJngGHaVryOQhA,Book of Broken Hearts,0.826,0.469,4,-6.975,0,0.039,0.0847,3.39e-06,0.0695,0.801,96.98,214021,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,3gZ6RNlPaliN3Qa5YZYYjw,Breakfast in Bed,0.678,0.812,5,-6.226,1,0.0328,0.104,0.000525,0.112,0.755,88.982,247416,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,1AKBoqRrOWN2X5JikTESFk,Lingerie & Candlewax,0.75,0.703,4,-4.957,0,0.0493,0.0139,0.0152,0.0377,0.936,92.0,217826,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,5Ax5SGfUG10wKg0pUZtjPe,Fancy Clothes,0.85,0.528,11,-5.695,0,0.0392,0.0395,1.66e-06,0.121,0.798,141.939,250775,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,0p74TzywiNHOOVXN8H3psd,The Valley,0.856,0.61,4,-5.957,0,0.0337,0.00881,0,0.106,0.726,122.016,216885,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,2rOK1VgDjSMSZ4Iot6X7db,Love Like That,0.875,0.658,3,-4.206,0,0.0411,0.0607,3.46e-05,0.0658,0.891,125.95,246429,4
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,6CzScsb7CTnXKivL8xFb6q,Get You Back,0.474,0.501,3,-5.119,1,0.0342,0.177,0,0.0987,0.5,179.668,216250,3
37SiTWWmZvYD5tJTMRuxwV,About Town,Man About Town,5Ai5P6ULcRL2F1qFGskjuu,Out of Pocket,0.889,0.548,8,-6.791,1,0.062,0.0631,0.0035,0.0388,0.811,105.04,202857,4
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),15sKmGPgpiy7ZHaio8ZXCu,Man About Town - Commentary,0.581,0.059,10,-30.587,0,0.902,0.542,0,0.53,0.388,94.958,60845,3
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),1E8R9lQk7BpLRpuLK2oTgq,Cosmic Love - Commentary,0.557,0.0932,10,-29.07,0,0.915,0.522,0,0.374,0.535,79.413,186411,1
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),77apnIc8kNReubWeowZLdc,Book of Broken Hearts - Commentary,0.558,0.0696,11,-27.751,0,0.813,0.551,0,0.387,0.475,168.526,212075,3
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),7dubIHbD8vDsTxMAzNdNmb,Breakfast in Bed - Commentary,0.634,0.0714,0,-28.443,1,0.705,0.561,0,0.644,0.543,91.279,241969,4
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),3yv5W8cmJyEkpvoTQZ94k7,Lingerie & Candlewax - Commentary,0.62,0.0918,4,-27.742,0,0.873,0.543,0,0.265,0.417,86.421,214017,4
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),5RjnAxhnGJhHFeEiYXQjGj,Fancy Clothes - Commentary,0.637,0.0852,6,-26.969,1,0.825,0.662,0,0.182,0.521,122.839,244202,3
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),4GFAhJSMrnbIDhVo37KSIa,The Valley - Commentary,0.651,0.086,4,-27.457,0,0.73,0.604,0,0.666,0.442,116.827,207015,4
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),3okLOehz2zofk0A0rdYDTt,Love Like That - Commentary,0.61,0.0835,6,-29.508,1,0.674,0.62,0,0.489,0.487,126.219,250722,3
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),1RCwvy832KWaD6Xt4PaUNy,Get You Back - Commentary,0.531,0.0644,10,-27.8,1,0.681,0.74,0,0.428,0.496,83.809,215550,3
6L5xXYxWB0g8xY1QE1Zbil,About Town,Man About Town (Track by Track Commentary),2wdGPfgMcrACUySE2Lyrek,Out of Pocket - Commentary,0.639,0.0833,10,-27.978,0,0.863,0.718,0,0.202,0.435,106.379,269906,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,1vYXk4fwNxkowTFYbCD1xe,Am I That Lonely Tonight?,0.569,0.44,4,-10.612,0,0.0269,0.579,0.00174,0.117,0.467,109.343,184123,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,5uCeHGj9goezVqcqvkbHLc,Look the Other Way,0.651,0.63,4,-6.872,1,0.0274,0.28,3.83e-06,0.258,0.796,120.173,149762,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,33rDnsFEnKCsI2NtAE8Rz2,Nothing's Gonna Change the Way You Feel About Me Now,0.688,0.403,4,-10.595,1,0.0327,0.74,0.00743,0.107,0.419,106.39,184755,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,6lQtS4Kfpn7RCMWG6vQOfg,Baby's Got a Bad Idea,0.649,0.734,7,-6.414,1,0.0315,0.0528,0.00175,0.211,0.896,139.982,126901,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,7nMDxGnXIkilWItDInTIKe,Maria,0.603,0.641,2,-7.378,1,0.0295,0.0552,0.00111,0.091,0.74,124.934,155982,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,6qDVfTZacLNvxBkyqVJzJB,Down on the Lower East Side,0.634,0.285,4,-9.531,0,0.0337,0.656,6.95e-05,0.133,0.206,92.461,186171,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,3XwQQKbIIXeBGZoNZxCOrQ,Won't Be the Last Time,0.38,0.138,2,-15.068,1,0.0361,0.909,8.29e-05,0.132,0.238,107.881,191245,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,0Lje9c6CClFIgPXzIsbWDI,Memphis in the Rain,0.593,0.78,9,-4.961,1,0.0513,0.336,2.12e-06,0.109,0.814,129.136,146184,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,03fDITh58hDhZuqozqImgC,"Unfortunately, Anna",0.433,0.271,5,-10.306,1,0.0438,0.845,2.66e-05,0.101,0.254,68.279,220932,4
1jYWRTbBHYXykXymjprIZD,About Town,Nothing's Gonna Change the Way You Feel About Me Now,2eX4DbvOjhBpROFQrX0gt3,Movin' On,0.834,0.444,7,-10.688,1,0.034,0.0998,0.00118,0.141,0.815,92.504,281776,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,3bkLpKEEZzGshX19vqvpld,Riddlecreek,0.363,0.302,10,-12.806,1,0.0274,0.609,0.851,0.0987,0.134,94.112,181000,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,7HwA0cMXBvla1qQxqjY66v,Texas Architecture,0.604,0.697,11,-9.478,1,0.0353,0.585,0.871,0.101,0.428,120.004,200000,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,6Vicd4pLvNev5WI3uA8ZVi,Sport,0.537,0.617,9,-10.681,0,0.0302,0.483,0.752,0.338,0.371,127.842,178965,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,2yKm3P3UO27rFbjKdu99k9,Throw the Rope,0.571,0.554,7,-9.03,1,0.027,0.659,0.929,0.0631,0.404,105.996,222263,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,7dD0TwfQhueHUvkoFwpeUI,Molly at the Metal Show,0.609,0.494,5,-8.66,0,0.0269,0.143,0.737,0.111,0.0989,108.009,201750,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,1xzc7L1pVCYzo6DS2RWRwF,The Furnace,0.545,0.617,9,-9.798,0,0.0331,0.563,0.871,0.365,0.0854,126.174,272805,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,620luQMQfBxNdALt4XdTvg,Medallion,0.699,0.425,7,-10.417,1,0.034,0.879,0.94,0.0922,0.483,116.426,167814,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,5KThIu6tEXtCz0EzEbcD48,Autumn County Fair,0.388,0.346,9,-12.749,1,0.0352,0.933,0.371,0.0959,0.238,169.476,161765,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,6yPp6uSUyCH8AvO7P3s7iq,Taking You to the Town (Photo Lab),0.561,0.691,9,-9.889,0,0.0377,0.889,0.937,0.113,0.488,76.492,180953,4
7obEih2K7nOo2WUcPxnuOC,About Town,About Town,6Be678kiGa5dNNychLyvzn,Gold Floor,0.561,0.45,5,-9.374,1,0.041,0.581,0.604,0.142,0.227,113.802,208173,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,4KgdvdwCczPl2Nc1tpXfBo,Rags To Rhinestones,0.546,0.654,0,-6.448,1,0.0269,0.16,0.00215,0.0902,0.849,135.997,182960,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,2qxjtvK1i7UnDK9BFlf2p2,Day The World Shook My Hand,0.629,0.454,0,-6.821,1,0.0282,0.56,0,0.216,0.625,127.393,168613,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,0CCv3JDAwoqsOvTzB4fOGV,Rocket,0.69,0.763,6,-6.484,1,0.0268,0.0382,0.001,0.207,0.905,130.396,202653,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,2rQegeU9nJXVglpkNEVQIq,Fade To Gold,0.605,0.582,4,-6.831,1,0.0294,0.434,0.000271,0.171,0.498,124.877,250293,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,3IZnZPYB54b7Fld7poAUzS,Queensbury Rules,0.559,0.704,9,-7.234,1,0.0313,0.202,0.11,0.178,0.691,120.163,169907,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,31awtlk8kSzLG1Hy2Wr3Ho,Crazy In Love With You,0.527,0.586,4,-6.892,1,0.0259,0.221,5.9e-05,0.168,0.712,139.548,184227,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,21dWYHWGQQyaCjLrKiQTT1,How Long,0.47,0.567,7,-8.308,1,0.03,0.273,0.0461,0.155,0.846,197.412,209333,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,0DDOr6zwQnC6gmcMdkuTb8,Black & White Picture,0.649,0.642,9,-8.573,0,0.026,0.442,0.0136,0.184,0.778,137.144,417400,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,1ZxoLLHsy2p2eYKv8GhrAn,Rust,0.805,0.539,4,-8.998,1,0.0414,0.159,0.00299,0.0981,0.87,127.036,235693,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,6Gv34rDNLp4l0FFxvdTViG,Only You,0.658,0.672,9,-7.484,1,0.0286,0.374,6.36e-05,0.113,0.882,97.343,150613,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,6rID3l8ShKmyiiIjdLFp1P,Memory Lane,0.532,0.646,4,-8.236,0,0.0283,0.0316,0.0163,0.0986,0.625,141.274,270400,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,3HIeMM3aa4sqcgEjtNdex6,Everybody's Gal,0.675,0.639,2,-7.392,1,0.0304,0.469,3.66e-05,0.0824,0.843,108.295,199747,4
7Fn0TfqIILPvBncYmxjkvy,About Town,Man About Town,7bPc4cuJ4mGNqxuzGkOktF,Man About Town,0.543,0.312,0,-8.052,1,0.0298,0.771,1.69e-06,0.108,0.299,140.302,176960,4
6diM5R72xlR0V2d03r7hZ5,About Town,About Dance,2KeNS7MFe93Z7bSEicgKZL,About Dance,0.696,0.696,0,-10.102,0,0.308,0.44,0.00192,0.0946,0.511,124.977,514678,4
7a3ASAjX7n6BumDRe3hklb,About Town,Man About Town,1OI3ze5jgnQhdwaOUq5ZcK,Not There Yet,0.504,0.458,3,-9.651,1,0.0243,0.601,3.21e-06,0.105,0.252,85.038,265800,4
7a3ASAjX7n6BumDRe3hklb,About Town,Man About Town,0dC7t918jkfEIvc8NIMcpt,Somehow,0.476,0.593,3,-10.598,1,0.0353,0.376,1.59e-06,0.114,0.373,169.953,239120,4
7a3ASAjX7n6BumDRe3hklb,About Town,Man About Town,7kzlTXpyUL9cUBNIPCUYnd,Aim for You,0.477,0.493,2,-9.317,1,0.0277,0.292,1.01e-05,0.232,0.374,90.155,182760,4
7a3ASAjX7n6BumDRe3hklb,About Town,Man About Town,2KGl2TYE1IHTrOFQgK6IMH,It's Been a Long Time,0.651,0.602,11,-11.997,1,0.027,0.413,0.000572,0.104,0.498,109.999,237720,4
7a3ASAjX7n6BumDRe3hklb,About Town,Man About Town,6na061VqR1s2hc09IzxXjR,What We Know,0.539,0.354,3,-10.915,1,0.0319,0.841,5.54e-06,0.0933,0.0558,127.039,243133,4
0KaspgU0vd9V5KaHzthivR,About Town,About My Town,2pmNG1DUQiFPdJpVuV3nB3,About My Town,0.5,0.493,5,-15.324,1,0.027,0.0909,0.00369,0.0703,0.627,140.066,152613,4
0KaspgU0vd9V5KaHzthivR,About Town,About My Town,0FrGp2s5mPOIiomGxAMLE3,Gimme Love,0.174,0.693,2,-13.748,1,0.0416,0.00329,0.000974,0.346,0.656,176.989,185560,4
2alwjYFMvkGd7POKPFmwOh,About Town,Think About This!,0XxQ5IOj9fhaLh62742wqb,Think About This!,0.638,0.805,7,-5.364,1,0.026,0.0522,0.00222,0.433,0.73,109.934,140353,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,6ECzG5ji3KdjILJQSEaugH,One More Trauma,0.842,0.515,7,-12.617,1,0.103,0.211,0.000973,0.16,0.823,119.179,210730,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,6nQscWpbJTZQOGEgOOu9Nw,Late Night Transatlantic,0.784,0.519,9,-11.953,1,0.052,0.45,3.04e-05,0.12,0.554,146.758,191321,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,0HvZAvIDui30OO7wssjkJW,Unplugging the Vacuum,0.591,0.936,4,-10.066,0,0.0345,0.0562,0.0241,0.189,0.958,145.812,202031,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,7pOB75phWnRr7I7QP05CEi,Vanessa Vacillating,0.717,0.884,4,-9.876,1,0.0451,0.115,0.27,0.0556,0.85,149.106,143438,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,52Bkjx1KodfxOtfXsKPZuf,Suspense,0.639,0.147,9,-16.807,0,0.16,0.786,0.00508,0.102,0.489,171.761,276715,3
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,5SSnP1qxbmw8FvmW096j8E,President Am I - Extended Version,0.747,0.813,0,-10.696,1,0.0795,0.0712,0.26,0.233,0.739,131.878,237793,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,6TShHQgEXM7bKafO3UStSV,Respective Sides,0.669,0.8,9,-8.89,0,0.0424,0.339,0.000173,0.0772,0.686,131.002,153234,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,0DCgJ45WAoMzWfzRjzE0Qg,Skill of a Caveman,0.577,0.8,9,-12.067,1,0.0452,0.471,0.0519,0.101,0.628,164.474,202057,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,3LOllpfLgycTYPdKk99vdo,Missing Missiles,0.363,0.944,2,-8.467,1,0.0698,0.137,8.28e-05,0.337,0.721,166.317,121313,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,2mPbPWDQTi64OSu8r1hxtU,East Berlin By Rail,0.453,0.96,2,-11.23,1,0.109,0.017,0.145,0.316,0.252,156.839,211905,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,3jyRLzRrQ77Bg97DO3QMNg,That Statue Moved,0.842,0.444,0,-12.101,1,0.753,0.116,0,0.0768,0.516,85.902,124291,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,0xHdC1YTBm0RTyBDIbBals,Staring At the Ceiling - Single Edit,0.64,0.51,9,-10.591,1,0.143,0.638,1.04e-05,0.0871,0.686,147.255,192366,4
5bYdKzw4hKjeB7WuwXuLRf,About Town,Mad About Town,1jk9Jd3a2nugwKyN3vxkyc,Suspense - Version 2,0.64,0.115,9,-17.668,0,0.12,0.815,0.013,0.139,0.476,172.659,273763,3
